0 0.7 9.66667 11.4303 0.1 0.1
0 0.7 30.7778 37.3089 0.1 0.5
0 0.7 80.5556 87.2241 0.1 0.9
0 0.7 23.6667 30.1656 0.5 0.1
0 0.7 48.6667 50.5373 0.5 0.5
0 0.7 79.1111 82.4993 0.5 0.9
0 0.7 49.5556 64.4398 0.9 0.1
0 0.7 56.6667 60.1467 0.9 0.5
0 0.7 87.6667 89.3806 0.9 0.9
0 0.8 9.22222 10.5591 0.1 0.1
0 0.8 37 42.2499 0.1 0.5
0 0.8 76.2222 83.7438 0.1 0.9
0 0.8 17.6667 23.0691 0.5 0.1
0 0.8 52.2222 53.7484 0.5 0.5
0 0.8 84 87.002 0.5 0.9
0 0.8 37.3333 53.5341 0.9 0.1
0 0.8 58.3333 62.0993 0.9 0.5
0 0.8 90.1111 91.7581 0.9 0.9
0 0.9 12.3333 14.1014 0.1 0.1
0 0.9 49.8889 52.1602 0.1 0.5
0 0.9 79.5556 86.5472 0.1 0.9
0 0.9 10.5556 14.9456 0.5 0.1
0 0.9 48 49.8811 0.5 0.5
0 0.9 84.5556 87.145 0.5 0.9
0 0.9 21 35.821 0.9 0.1
0 0.9 50.5556 52.9982 0.9 0.5
0 0.9 88.8889 90.5877 0.9 0.9

1 0.1 1.22222 2.23178 0.1 0.1
1 0.1 1.77778 3.9148 0.1 0.5
1 0.1 2 3.71391 0.1 0.9
1 0.1 21.6667 24.0609 0.5 0.1
1 0.1 24.5556 26.1076 0.5 0.5
1 0.1 34.2222 37.9453 0.5 0.9
1 0.1 67.6667 74.2962 0.9 0.1
1 0.1 72.8889 76.4189 0.9 0.5
1 0.1 81.1111 82.9347 0.9 0.9
1 0.2 0.888889 1.75075 0.1 0.1
1 0.2 2.22222 4.10588 0.1 0.5
1 0.2 4.77778 14.1286 0.1 0.9
1 0.2 19.2222 23.3497 0.5 0.1
1 0.2 25.5556 26.6235 0.5 0.5
1 0.2 30.3333 34.3132 0.5 0.9
1 0.2 54 66.2574 0.9 0.1
1 0.2 67.1111 72.0898 0.9 0.5
1 0.2 86.3333 88.0852 0.9 0.9
1 0.3 0.888889 1.75075 0.1 0.1
1 0.3 2.88889 5.02865 0.1 0.5
1 0.3 12.8889 27.2212 0.1 0.9
1 0.3 13.5556 18.4868 0.5 0.1
1 0.3 22.4444 23.8128 0.5 0.5
1 0.3 39.2222 44.554 0.5 0.9
1 0.3 43.6667 57.5789 0.9 0.1
1 0.3 60.8889 66.0199 0.9 0.5
1 0.3 81.6667 83.3655 0.9 0.9
1 0.4 1 2.23178 0.1 0.1
1 0.4 5 9.20187 0.1 0.5
1 0.4 19 34.6134 0.1 0.9
1 0.4 11.8889 17.9505 0.5 0.1
1 0.4 24.7778 26.8742 0.5 0.5
1 0.4 42.6667 48.7153 0.5 0.9
1 0.4 25.8889 43.3599 0.9 0.1
1 0.4 54.6667 60.4897 0.9 0.5
1 0.4 78.6667 80.5489 0.9 0.9
1 0.5 1 2.05294 0.1 0.1
1 0.5 10.6667 16.1649 0.1 0.5
1 0.5 36.2222 52.7773 0.1 0.9
1 0.5 11.1111 16.9516 0.5 0.1
1 0.5 25.4444 26.6738 0.5 0.5
1 0.5 47.1111 51.8249 0.5 0.9
1 0.5 27.3333 45.6121 0.9 0.1
1 0.5 50.5556 56.4838 0.9 0.5
1 0.5 79.5556 81.1885 0.9 0.9
1 0.6 1.11111 2.14423 0.1 0.1
1 0.6 8.44444 13.9237 0.1 0.5
1 0.6 40 55.3913 0.1 0.9
1 0.6 5.66667 11.0207 0.5 0.1
1 0.6 25.2222 26.8028 0.5 0.5
1 0.6 58.3333 63.4965 0.5 0.9
1 0.6 13.3333 25.4462 0.9 0.1
1 0.6 43.6667 47.718 0.9 0.5
1 0.6 83.5556 85.4243 0.9 0.9
1 0.7 0.666667 1.5162 0.1 0.1
1 0.7 12.2222 17.5075 0.1 0.5
1 0.7 45.4444 59.7921 0.1 0.9
1 0.7 4 7.00301 0.5 0.1
1 0.7 23.7778 25.1128 0.5 0.5
1 0.7 59.1111 63.9145 0.5 0.9
1 0.7 4.33333 6.92046 0.9 0.1
1 0.7 39.6667 44.252 0.9 0.5
1 0.7 78.3333 80.2367 0.9 0.9
1 0.8 1.22222 2.83654 0.1 0.1
1 0.8 20.5556 23.7887 0.1 0.5
1 0.8 57.3333 67.8685 0.1 0.9
1 0.8 1.88889 3.21634 0.5 0.1
1 0.8 25.1111 26.9098 0.5 0.5
1 0.8 67.7778 71.6526 0.5 0.9
1 0.8 6.22222 18.5695 0.9 0.1
1 0.8 33.8889 36.8439 0.9 0.5
1 0.8 83.4444 85.247 0.9 0.9
1 0.9 0.777778 2.05294 0.1 0.1
1 0.9 21.1111 23.5051 0.1 0.5
1 0.9 69.2222 75.5541 0.1 0.9
1 0.9 3.22222 5.96927 0.5 0.1
1 0.9 23.6667 25.2725 0.5 0.5
1 0.9 72.6667 75.8048 0.5 0.9
1 0.9 2.33333 4.91304 0.9 0.1
1 0.9 28.8889 31.6833 0.9 0.5
1 0.9 82.4444 84.2001 0.9 0.9

2 0.1 0 0 0.1 0.1
2 0.1 0 0 0.1 0.5
2 0.1 0 0 0.1 0.9
2 0.1 4.33333 6.28201 0.5 0.1
2 0.1 4.88889 7.16526 0.5 0.5
2 0.1 7.77778 8.8841 0.5 0.9
2 0.1 43.3333 52.3545 0.9 0.1
2 0.1 46.6667 51.6769 0.9 0.5
2 0.1 64.2222 66.1648 0.9 0.9
2 0.2 0 0 0.1 0.1
2 0.2 0 0 0.1 0.5
2 0.2 0.666667 2.14423 0.1 0.9
2 0.2 3.11111 5.1788 0.5 0.1
2 0.2 6.44444 8.21176 0.5 0.5
2 0.2 11.3333 13.7018 0.5 0.9
2 0.2 37.2222 50.7982 0.9 0.1
2 0.2 49.5556 55.0026 0.9 0.5
2 0.2 62.6667 64.3089 0.9 0.9
2 0.3 0 0 0.1 0.1
2 0.3 0.111111 0.618984 0.1 0.5
2 0.3 3.22222 14.3706 0.1 0.9
2 0.3 2.77778 5.06661 0.5 0.1
2 0.3 5.33333 7.05751 0.5 0.5
2 0.3 13.3333 17.4198 0.5 0.9
2 0.3 17.2222 31.81 0.9 0.1
2 0.3 39.1111 45.7044 0.9 0.5
2 0.3 64.4444 66.0082 0.9 0.9
2 0.4 0 0 0.1 0.1
2 0.4 0.222222 0.875376 0.1 0.5
2 0.4 4.11111 14.2097 0.1 0.9
2 0.4 1.33333 3.39032 0.5 0.1
2 0.4 7 8.09427 0.5 0.5
2 0.4 18.8889 24.6508 0.5 0.9
2 0.4 17 32.8412 0.9 0.1
2 0.4 32.7778 38.4319 0.9 0.5
2 0.4 63.1111 64.9314 0.9 0.9
2 0.5 0 0 0.1 0.1
2 0.5 1.11111 2.47594 0.1 0.5
2 0.5 9.11111 23.9572 0.1 0.9
2 0.5 0.444444 1.23797 0.5 0.1
2 0.5 5.77778 7.32392 0.5 0.5
2 0.5 23.7778 28.4598 0.5 0.9
2 0.5 4.55556 12.3952 0.9 0.1
2 0.5 24.5556 29.6402 0.9 0.5
2 0.5 63.5556 65.3959 0.9 0.9
2 0.6 0 0 0.1 0.1
2 0.6 1 2.23178 0.1 0.5
2 0.6 10.6667 24.6197 0.1 0.9
2 0.6 1.11111 3.39032 0.5 0.1
2 0.6 6.66667 8.35056 0.5 0.5
2 0.6 31.8889 39.3579 0.5 0.9
2 0.6 3.22222 11.5636 0.9 0.1
2 0.6 17.3333 20.1146 0.9 0.5
2 0.6 65.8889 67.7017 0.9 0.9
2 0.7 0 0 0.1 0.1
2 0.7 2.22222 4.28845 0.1 0.5
2 0.7 22.5556 37.9201 0.1 0.9
2 0.7 0.444444 1.5162 0.5 0.1
2 0.7 5.88889 6.92046 0.5 0.5
2 0.7 33.5556 39.4794 0.5 0.9
2 0.7 1.33333 3.5015 0.9 0.1
2 0.7 14.3333 17.2984 0.9 0.5
2 0.7 65.7778 67.6253 0.9 0.9
2 0.8 0.111111 0.618984 0.1 0.1
2 0.8 4.66667 7.11159 0.1 0.5
2 0.8 19.6667 34.1228 0.1 0.9
2 0.8 0.111111 0.618984 0.5 0.1
2 0.8 5.88889 6.92046 0.5 0.5
2 0.8 44.6667 50.088 0.5 0.9
2 0.8 0.222222 0.875376 0.9 0.1
2 0.8 12.4444 15.162 0.9 0.5
2 0.8 64.8889 66.4767 0.9 0.9
2 0.9 0 0 0.1 0.1
2 0.9 4.77778 7.13848 0.1 0.5
2 0.9 50.4444 58.4408 0.1 0.9
2 0.9 0.111111 0.618984 0.5 0.1
2 0.9 7.22222 8.86251 0.5 0.5
2 0.9 55.1111 58.9564 0.5 0.9
2 0.9 0 0 0.9 0.1
2 0.9 8.77778 11.5967 0.9 0.5
2 0.9 64.4444 65.9676 0.9 0.9

3 0.1 0 0 0.1 0.1
3 0.1 0 0 0.1 0.5
3 0.1 0 0 0.1 0.9
3 0.1 0.444444 1.23797 0.5 0.1
3 0.1 0.444444 1.23797 0.5 0.5
3 0.1 0.333333 1.07211 0.5 0.9
3 0.1 22.2222 30.7006 0.9 0.1
3 0.1 27.6667 32.1336 0.9 0.5
3 0.1 43.2222 45.5238 0.9 0.9
3 0.2 0 0 0.1 0.1
3 0.2 0 0 0.1 0.5
3 0.2 0 0 0.1 0.9
3 0.2 0.111111 0.618984 0.5 0.1
3 0.2 0.666667 1.5162 0.5 0.5
3 0.2 1.33333 2.90329 0.5 0.9
3 0.2 6.88889 14.8556 0.9 0.1
3 0.2 17.4444 21.4333 0.9 0.5
3 0.2 42.3333 43.9653 0.9 0.9
3 0.3 0 0 0.1 0.1
3 0.3 0 0 0.1 0.5
3 0.3 0 0 0.1 0.9
3 0.3 0 0 0.5 0.1
3 0.3 0.222222 0.875376 0.5 0.5
3 0.3 2.55556 4.67323 0.5 0.9
3 0.3 0.888889 2.62613 0.9 0.1
3 0.3 10.7778 13.2324 0.9 0.5
3 0.3 44.6667 46.3123 0.9 0.9
3 0.4 0 0 0.1 0.1
3 0.4 0 0 0.1 0.5
3 0.4 0 0 0.1 0.9
3 0.4 0 0 0.5 0.1
3 0.4 0.333333 1.07211 0.5 0.5
3 0.4 4.77778 6.9756 0.5 0.9
3 0.4 3 13.6878 0.9 0.1
3 0.4 9.66667 12.4568 0.9 0.5
3 0.4 43.2222 44.6656 0.9 0.9
3 0.5 0 0 0.1 0.1
3 0.5 0 0 0.1 0.5
3 0.5 1.33333 7.42781 0.1 0.9
3 0.5 0 0 0.5 0.1
3 0.5 0.333333 1.07211 0.5 0.5
3 0.5 6 9.38736 0.5 0.9
3 0.5 0.555556 2.55214 0.9 0.1
3 0.5 5.33333 7.6814 0.9 0.5
3 0.5 42.2222 43.6987 0.9 0.9
3 0.6 0 0 0.1 0.1
3 0.6 0 0 0.1 0.5
3 0.6 0.666667 2.14423 0.1 0.9
3 0.6 0 0 0.5 0.1
3 0.6 0.666667 1.5162 0.5 0.5
3 0.6 8.11111 12.1138 0.5 0.9
3 0.6 1.11111 6.18984 0.9 0.1
3 0.6 3.44444 5.06661 0.9 0.5
3 0.6 43.5556 45.3847 0.9 0.9
3 0.7 0 0 0.1 0.1
3 0.7 0 0 0.1 0.5
3 0.7 3.88889 11.2274 0.1 0.9
3 0.7 0 0 0.5 0.1
3 0.7 0.222222 0.875376 0.5 0.5
3 0.7 17.2222 22.5314 0.5 0.9
3 0.7 0 0 0.9 0.1
3 0.7 3 5.90474 0.9 0.5
3 0.7 44.3333 45.7504 0.9 0.9
3 0.8 0 0 0.1 0.1
3 0.8 0 0 0.1 0.5
3 0.8 10.2222 21.1725 0.1 0.9
3 0.8 0 0 0.5 0.1
3 0.8 0.555556 1.38409 0.5 0.5
3 0.8 15.5556 17.9399 0.5 0.9
3 0.8 0 0 0.9 0.1
3 0.8 1.11111 2.47594 0.9 0.5
3 0.8 46.1111 47.4362 0.9 0.9
3 0.9 0 0 0.1 0.1
3 0.9 0 0 0.1 0.5
3 0.9 22.1111 30.0765 0.1 0.9
3 0.9 0 0 0.5 0.1
3 0.9 0.444444 1.23797 0.5 0.5
3 0.9 34 37.4575 0.5 0.9
3 0.9 0 0 0.9 0.1
3 0.9 0.666667 1.75075 0.9 0.5
3 0.9 42 43.7513 0.9 0.9

4 0.1 0 0 0.1 0.1
4 0.1 0 0 0.1 0.5
4 0.1 0 0 0.1 0.9
4 0.1 0 0 0.5 0.1
4 0.1 0 0 0.5 0.5
4 0.1 0 0 0.5 0.9
4 0.1 4.77778 9.44839 0.9 0.1
4 0.1 12.1111 14.8427 0.9 0.5
4 0.1 16.7778 18.4349 0.9 0.9
4 0.2 0 0 0.1 0.1
4 0.2 0 0 0.1 0.5
4 0.2 0 0 0.1 0.9
4 0.2 0 0 0.5 0.1
4 0.2 0 0 0.5 0.5
4 0.2 0.111111 0.618984 0.5 0.9
4 0.2 0.666667 3.71391 0.9 0.1
4 0.2 4.11111 7.40198 0.9 0.5
4 0.2 18.4444 20.3231 0.9 0.9
4 0.3 0 0 0.1 0.1
4 0.3 0 0 0.1 0.5
4 0.3 0 0 0.1 0.9
4 0.3 0 0 0.5 0.1
4 0.3 0 0 0.5 0.5
4 0.3 0 0 0.5 0.9
4 0.3 0 0 0.9 0.1
4 0.3 2.33333 4.67323 0.9 0.5
4 0.3 17.1111 19.6326 0.9 0.9
4 0.4 0 0 0.1 0.1
4 0.4 0 0 0.1 0.5
4 0.4 0 0 0.1 0.9
4 0.4 0 0 0.5 0.1
4 0.4 0 0 0.5 0.5
4 0.4 0 0 0.5 0.9
4 0.4 0 0 0.9 0.1
4 0.4 1.44444 2.96855 0.9 0.5
4 0.4 18.7778 19.9328 0.9 0.9
4 0.5 0 0 0.1 0.1
4 0.5 0 0 0.1 0.5
4 0.5 0 0 0.1 0.9
4 0.5 0 0 0.5 0.1
4 0.5 0 0 0.5 0.5
4 0.5 0.444444 1.23797 0.5 0.9
4 0.5 0 0 0.9 0.1
4 0.5 0.555556 2.05294 0.9 0.5
4 0.5 17.5556 18.6519 0.9 0.9
4 0.6 0 0 0.1 0.1
4 0.6 0 0 0.1 0.5
4 0.6 0 0 0.1 0.9
4 0.6 0 0 0.5 0.1
4 0.6 0 0 0.5 0.5
4 0.6 0.555556 1.38409 0.5 0.9
4 0.6 0 0 0.9 0.1
4 0.6 0.111111 0.618984 0.9 0.5
4 0.6 17.8889 19.1085 0.9 0.9
4 0.7 0 0 0.1 0.1
4 0.7 0 0 0.1 0.5
4 0.7 0.111111 0.618984 0.1 0.9
4 0.7 0 0 0.5 0.1
4 0.7 0 0 0.5 0.5
4 0.7 1.66667 3.21634 0.5 0.9
4 0.7 0 0 0.9 0.1
4 0.7 0.111111 0.618984 0.9 0.5
4 0.7 16.7778 17.8005 0.9 0.9
4 0.8 0 0 0.1 0.1
4 0.8 0 0 0.1 0.5
4 0.8 0.666667 2.14423 0.1 0.9
4 0.8 0 0 0.5 0.1
4 0.8 0 0 0.5 0.5
4 0.8 5.11111 7.53027 0.5 0.9
4 0.8 0 0 0.9 0.1
4 0.8 0 0 0.9 0.5
4 0.8 18.7778 20.6318 0.9 0.9
4 0.9 0 0 0.1 0.1
4 0.9 0 0 0.1 0.5
4 0.9 3.33333 7.63135 0.1 0.9
4 0.9 0 0 0.5 0.1
4 0.9 0 0 0.5 0.5
4 0.9 8.66667 10.7568 0.5 0.9
4 0.9 0 0 0.9 0.1
4 0.9 0 0 0.9 0.5
4 0.9 19.7778 21.3348 0.9 0.9

5 0.1 0 0 0.1 0.1
5 0.1 0 0 0.1 0.5
5 0.1 0 0 0.1 0.9
5 0.1 0 0 0.5 0.1
5 0.1 0 0 0.5 0.5
5 0.1 0 0 0.5 0.9
5 0.1 0.111111 0.618984 0.9 0.1
5 0.1 0.888889 2.14423 0.9 0.5
5 0.1 3.11111 4.46356 0.9 0.9
5 0.2 0 0 0.1 0.1
5 0.2 0 0 0.1 0.5
5 0.2 0 0 0.1 0.9
5 0.2 0 0 0.5 0.1
5 0.2 0 0 0.5 0.5
5 0.2 0 0 0.5 0.9
5 0.2 0 0 0.9 0.1
5 0.2 0.111111 0.618984 0.9 0.5
5 0.2 3.44444 5.06661 0.9 0.9
5 0.3 0 0 0.1 0.1
5 0.3 0 0 0.1 0.5
5 0.3 0 0 0.1 0.9
5 0.3 0 0 0.5 0.1
5 0.3 0 0 0.5 0.5
5 0.3 0 0 0.5 0.9
5 0.3 0 0 0.9 0.1
5 0.3 0 0 0.9 0.5
5 0.3 4 5.39618 0.9 0.9
5 0.4 0 0 0.1 0.1
5 0.4 0 0 0.1 0.5
5 0.4 0 0 0.1 0.9
5 0.4 0 0 0.5 0.1
5 0.4 0 0 0.5 0.5
5 0.4 0 0 0.5 0.9
5 0.4 0 0 0.9 0.1
5 0.4 0 0 0.9 0.5
5 0.4 4 5.1788 0.9 0.9
5 0.5 0 0 0.1 0.1
5 0.5 0 0 0.1 0.5
5 0.5 0 0 0.1 0.9
5 0.5 0 0 0.5 0.1
5 0.5 0 0 0.5 0.5
5 0.5 0 0 0.5 0.9
5 0.5 0 0 0.9 0.1
5 0.5 0 0 0.9 0.5
5 0.5 4 5.39618 0.9 0.9
5 0.6 0 0 0.1 0.1
5 0.6 0 0 0.1 0.5
5 0.6 0 0 0.1 0.9
5 0.6 0 0 0.5 0.1
5 0.6 0 0 0.5 0.5
5 0.6 0 0 0.5 0.9
5 0.6 0 0 0.9 0.1
5 0.6 0 0 0.9 0.5
5 0.6 3.77778 4.71405 0.9 0.9
5 0.7 0 0 0.1 0.1
5 0.7 0 0 0.1 0.5
5 0.7 0 0 0.1 0.9
5 0.7 0 0 0.5 0.1
5 0.7 0 0 0.5 0.5
5 0.7 0 0 0.5 0.9
5 0.7 0 0 0.9 0.1
5 0.7 0 0 0.9 0.5
5 0.7 3.11111 4.19816 0.9 0.9
5 0.8 0 0 0.1 0.1
5 0.8 0 0 0.1 0.5
5 0.8 0 0 0.1 0.9
5 0.8 0 0 0.5 0.1
5 0.8 0 0 0.5 0.5
5 0.8 0.333333 1.07211 0.5 0.9
5 0.8 0 0 0.9 0.1
5 0.8 0 0 0.9 0.5
5 0.8 3.55556 4.95188 0.9 0.9
5 0.9 0 0 0.1 0.1
5 0.9 0 0 0.1 0.5
5 0.9 0.222222 0.875376 0.1 0.9
5 0.9 0 0 0.5 0.1
5 0.9 0 0 0.5 0.5
5 0.9 0.555556 2.05294 0.5 0.9
5 0.9 0 0 0.9 0.1
5 0.9 0 0 0.9 0.5
5 0.9 4 5.25226 0.9 0.9

6 0.1 0 0 0.1 0.1
6 0.1 0 0 0.1 0.5
6 0.1 0 0 0.1 0.9
6 0.1 0 0 0.5 0.1
6 0.1 0 0 0.5 0.5
6 0.1 0 0 0.5 0.9
6 0.1 0 0 0.9 0.1
6 0.1 0 0 0.9 0.5
6 0.1 0 0 0.9 0.9
6 0.2 0 0 0.1 0.1
6 0.2 0 0 0.1 0.5
6 0.2 0 0 0.1 0.9
6 0.2 0 0 0.5 0.1
6 0.2 0 0 0.5 0.5
6 0.2 0 0 0.5 0.9
6 0.2 0 0 0.9 0.1
6 0.2 0 0 0.9 0.5
6 0.2 0 0 0.9 0.9
6 0.3 0 0 0.1 0.1
6 0.3 0 0 0.1 0.5
6 0.3 0 0 0.1 0.9
6 0.3 0 0 0.5 0.1
6 0.3 0 0 0.5 0.5
6 0.3 0 0 0.5 0.9
6 0.3 0 0 0.9 0.1
6 0.3 0 0 0.9 0.5
6 0.3 0.222222 0.875376 0.9 0.9
6 0.4 0 0 0.1 0.1
6 0.4 0 0 0.1 0.5
6 0.4 0 0 0.1 0.9
6 0.4 0 0 0.5 0.1
6 0.4 0 0 0.5 0.5
6 0.4 0 0 0.5 0.9
6 0.4 0 0 0.9 0.1
6 0.4 0 0 0.9 0.5
6 0.4 0 0 0.9 0.9
6 0.5 0 0 0.1 0.1
6 0.5 0 0 0.1 0.5
6 0.5 0 0 0.1 0.9
6 0.5 0 0 0.5 0.1
6 0.5 0 0 0.5 0.5
6 0.5 0 0 0.5 0.9
6 0.5 0 0 0.9 0.1
6 0.5 0 0 0.9 0.5
6 0.5 0 0 0.9 0.9
6 0.6 0 0 0.1 0.1
6 0.6 0 0 0.1 0.5
6 0.6 0 0 0.1 0.9
6 0.6 0 0 0.5 0.1
6 0.6 0 0 0.5 0.5
6 0.6 0 0 0.5 0.9
6 0.6 0 0 0.9 0.1
6 0.6 0 0 0.9 0.5
6 0.6 0.222222 0.875376 0.9 0.9
6 0.7 0 0 0.1 0.1
6 0.7 0 0 0.1 0.5
6 0.7 0 0 0.1 0.9
6 0.7 0 0 0.5 0.1
6 0.7 0 0 0.5 0.5
6 0.7 0 0 0.5 0.9
6 0.7 0 0 0.9 0.1
6 0.7 0 0 0.9 0.5
6 0.7 0 0 0.9 0.9
6 0.8 0 0 0.1 0.1
6 0.8 0 0 0.1 0.5
6 0.8 0 0 0.1 0.9
6 0.8 0 0 0.5 0.1
6 0.8 0 0 0.5 0.5
6 0.8 0 0 0.5 0.9
6 0.8 0 0 0.9 0.1
6 0.8 0 0 0.9 0.5
6 0.8 0 0 0.9 0.9
6 0.9 0 0 0.1 0.1
6 0.9 0 0 0.1 0.5
6 0.9 0 0 0.1 0.9
6 0.9 0 0 0.5 0.1
6 0.9 0 0 0.5 0.5
6 0.9 0 0 0.5 0.9
6 0.9 0 0 0.9 0.1
6 0.9 0 0 0.9 0.5
6 0.9 0.777778 1.63768 0.9 0.9

